frame,id,raw_x,raw_y,comp_x,comp_y,dx,dy,dist
154,18,987,428,666,417,321,11,321.19
154,21,1668,851,1449,878,219,-27,220.66
154,13,1069,445,758,435,311,10,311.16
154,11,707,471,353,469,354,2,354.01
155,1,939,523,616,523,323,0,323.00
155,2,1355,700,1091,714,264,-14,264.37
155,3,902,778,586,808,316,-30,317.42
155,5,536,687,171,712,365,-25,365.86
155,6,652,474,292,473,360,1,360.00
155,7,682,576,330,586,352,-10,352.14
155,8,1613,886,1389,918,224,-32,226.27
155,16,947,882,642,923,305,-41,307.74
155,9,1456,563,1198,561,258,2,258.01
155,19,1353,937,1100,978,253,-41,256.30
155,17,287,492,-116,498,403,-6,403.04
155,25,1352,507,1079,500,273,7,273.09
155,20,1489,553,1235,549,254,4,254.03
155,4,1134,561,837,563,297,-2,297.01
155,18,986,428,664,417,322,11,322.19
155,21,1669,851,1451,878,218,-27,219.67
155,13,1068,445,757,435,311,10,311.16
155,11,704,472,350,470,354,2,354.01
156,1,938,522,615,522,323,0,323.00
156,2,1355,700,1091,714,264,-14,264.37
156,3,900,777,584,807,316,-30,317.42
156,5,535,687,170,712,365,-25,365.86
156,6,652,474,292,473,360,1,360.00
156,7,682,576,330,586,352,-10,352.14
156,8,1613,886,1390,918,223,-32,225.28
156,16,947,882,642,923,305,-41,307.74
156,9,1456,563,1198,560,258,3,258.02
156,19,1353,937,1100,978,253,-41,256.30
156,17,287,492,-116,498,403,-6,403.04
156,25,1349,507,1076,500,273,7,273.09
156,20,1489,553,1235,549,254,4,254.03
156,4,1134,561,837,563,297,-2,297.01
156,18,985,427,663,416,322,11,322.19
156,21,1669,852,1451,879,218,-27,219.67
156,13,1067,444,756,434,311,10,311.16
156,11,701,471,347,469,354,2,354.01
157,1,936,521,613,521,323,0,323.00
157,2,1354,700,1090,714,264,-14,264.37
157,3,899,777,583,807,316,-30,317.42
157,5,535,688,171,713,364,-25,364.86
157,6,652,475,292,474,360,1,360.00
157,7,683,576,332,586,351,-10,351.14
157,8,1613,886,1390,918,223,-32,225.28
157,16,947,882,642,923,305,-41,307.74
157,9,1456,563,1199,560,257,3,257.02
157,19,1353,936,1100,977,253,-41,256.30
157,17,285,492,-118,498,403,-6,403.04
157,25,1348,507,1075,500,273,7,273.09
157,20,1487,553,1233,549,254,4,254.03
157,4,1133,560,836,562,297,-2,297.01
157,18,983,426,661,415,322,11,322.19
157,21,1669,852,1451,879,218,-27,219.67
157,13,1066,443,755,433,311,10,311.16
157,11,698,472,344,470,354,2,354.01
158,1,935,521,612,521,323,0,323.00
158,2,1353,700,1089,714,264,-14,264.37
158,3,897,777,581,807,316,-30,317.42
158,5,534,688,170,713,364,-25,364.86
158,6,652,475,292,474,360,1,360.00
158,7,683,576,332,586,351,-10,351.14
158,8,1613,886,1390,918,223,-32,225.28
158,16,948,882,643,923,305,-41,307.74
158,9,1456,563,1199,560,257,3,257.02
158,19,1353,936,1100,977,253,-41,256.30
158,17,284,492,-119,498,403,-6,403.04
158,25,1346,507,1073,500,273,7,273.09
158,20,1486,554,1232,550,254,4,254.03
158,4,1133,559,836,561,297,-2,297.01
158,18,982,427,660,416,322,11,322.19
158,21,1670,853,1452,880,218,-27,219.67
158,13,1065,443,754,432,311,11,311.19
158,11,695,472,340,470,355,2,355.01
159,1,933,521,610,521,323,0,323.00
159,2,1353,701,1089,715,264,-14,264.37
159,3,895,776,579,805,316,-29,317.33
159,5,533,688,168,713,365,-25,365.86
159,6,651,475,291,474,360,1,360.00
159,7,683,576,332,586,351,-10,351.14
159,8,1612,886,1389,917,223,-31,225.14
159,16,948,883,643,924,305,-41,307.74
159,9,1456,563,1199,560,257,3,257.02
159,19,1353,936,1100,977,253,-41,256.30
159,17,283,493,-120,499,403,-6,403.04
159,25,1345,508,1072,501,273,7,273.09
159,20,1485,554,1231,550,254,4,254.03
159,4,1133,558,836,559,297,-1,297.00
159,18,981,426,659,415,322,11,322.19
159,21,1670,853,1452,880,218,-27,219.67
159,13,1064,442,753,431,311,11,311.19
159,11,694,474,339,472,355,2,355.01
160,1,932,521,609,521,323,0,323.00
160,2,1353,701,1089,715,264,-14,264.37
160,3,893,776,577,805,316,-29,317.33
160,5,532,688,167,712,365,-24,365.79
160,6,651,475,291,474,360,1,360.00
160,7,684,577,333,587,351,-10,351.14
160,8,1612,886,1389,917,223,-31,225.14
160,16,949,883,644,923,305,-40,307.61
160,9,1457,563,1200,560,257,3,257.02
160,19,1353,936,1100,977,253,-41,256.30
160,17,283,494,-120,500,403,-6,403.04
160,20,1485,554,1231,550,254,4,254.03
160,4,1133,558,836,559,297,-1,297.00
160,18,979,426,657,415,322,11,322.19
160,21,1670,853,1452,880,218,-27,219.67
160,13,1064,442,753,431,311,11,311.19
160,11,691,474,336,472,355,2,355.01
161,1,931,521,607,521,324,0,324.00
161,2,1352,702,1088,716,264,-14,264.37
161,3,891,776,574,805,317,-29,318.32
161,5,531,689,166,713,365,-24,365.79
161,6,651,475,291,474,360,1,360.00
161,7,684,577,333,587,351,-10,351.14
161,8,1612,886,1389,917,223,-31,225.14
161,16,950,883,646,923,304,-40,306.62
161,9,1457,563,1200,560,257,3,257.02
161,19,1353,937,1100,977,253,-40,256.14
161,17,283,495,-120,501,403,-6,403.04
161,20,1485,554,1231,549,254,5,254.05
161,4,1133,559,836,560,297,-1,297.00
161,18,978,426,656,414,322,12,322.22
161,21,1671,853,1453,879,218,-26,219.54
161,13,1062,442,751,431,311,11,311.19
161,11,688,473,333,471,355,2,355.01
162,1,929,521,605,521,324,0,324.00
162,2,1352,702,1088,716,264,-14,264.37
162,3,889,776,572,805,317,-29,318.32
162,5,530,690,165,714,365,-24,365.79
162,6,650,476,290,474,360,2,360.01
162,7,684,577,333,586,351,-9,351.12
162,8,1612,887,1389,918,223,-31,225.14
162,16,951,883,647,923,304,-40,306.62
162,9,1457,563,1200,560,257,3,257.02
162,19,1353,937,1100,977,253,-40,256.14
162,17,283,496,-120,502,403,-6,403.04
162,20,1484,554,1230,549,254,5,254.05
162,4,1132,558,835,559,297,-1,297.00
162,18,976,427,654,415,322,12,322.22
162,21,1671,853,1453,879,218,-26,219.54
162,13,1061,443,750,432,311,11,311.19
162,11,685,475,329,473,356,2,356.01
162,25,1338,510,1064,502,274,8,274.12
163,1,927,521,603,520,324,1,324.00
163,2,1351,702,1087,716,264,-14,264.37
163,3,885,777,568,806,317,-29,318.32
163,5,529,690,164,714,365,-24,365.79
163,6,650,478,290,477,360,1,360.00
163,7,684,578,333,587,351,-9,351.12
163,8,1612,887,1389,918,223,-31,225.14
163,16,951,883,647,923,304,-40,306.62
163,9,1457,563,1200,560,257,3,257.02
163,19,1353,937,1101,977,252,-40,255.15
163,17,283,497,-120,503,403,-6,403.04
163,20,1484,554,1230,549,254,5,254.05
163,4,1132,558,835,559,297,-1,297.00
163,18,974,426,652,414,322,12,322.22
163,21,1671,854,1454,880,217,-26,218.55
163,13,1060,442,749,431,311,11,311.19
163,11,681,476,325,474,356,2,356.01
163,25,1336,512,1062,505,274,7,274.09
164,1,926,521,602,520,324,1,324.00
164,2,1351,702,1087,716,264,-14,264.37
164,3,883,777,566,806,317,-29,318.32
164,5,528,690,163,714,365,-24,365.79
164,6,650,479,290,477,360,2,360.01
164,7,684,578,333,587,351,-9,351.12
164,8,1612,887,1389,918,223,-31,225.14
164,16,951,883,647,923,304,-40,306.62
164,9,1458,562,1201,558,257,4,257.03
164,19,1353,937,1101,977,252,-40,255.15
164,17,283,497,-120,503,403,-6,403.04
164,20,1483,554,1229,549,254,5,254.05
164,4,1130,559,833,560,297,-1,297.00
164,18,973,426,650,414,323,12,323.22
164,21,1672,854,1455,880,217,-26,218.55
164,13,1059,443,748,432,311,11,311.19
164,11,679,477,323,475,356,2,356.01
164,25,1335,512,1061,504,274,8,274.12
165,1,926,522,602,521,324,1,324.00
165,2,1351,702,1088,715,263,-13,263.32
165,3,881,778,564,807,317,-29,318.32
165,5,527,690,162,714,365,-24,365.79
165,6,650,480,291,478,359,2,359.01
165,7,684,578,333,587,351,-9,351.12
165,8,1611,887,1388,918,223,-31,225.14
165,16,951,883,647,923,304,-40,306.62
165,9,1458,562,1201,558,257,4,257.03
165,19,1353,937,1101,977,252,-40,255.15
165,17,283,497,-120,503,403,-6,403.04
165,20,1483,554,1229,549,254,5,254.05
165,4,1129,559,832,560,297,-1,297.00
165,18,971,425,648,413,323,12,323.22
165,21,1672,854,1455,880,217,-26,218.55
165,13,1058,443,747,431,311,12,311.23
165,11,677,479,321,477,356,2,356.01
165,25,1333,512,1059,504,274,8,274.12
166,1,926,521,602,520,324,1,324.00
166,2,1351,702,1088,716,263,-14,263.37
166,3,879,778,562,807,317,-29,318.32
166,5,527,690,162,714,365,-24,365.79
166,6,649,481,290,480,359,1,359.00
166,7,684,579,334,588,350,-9,350.12
166,8,1611,886,1388,917,223,-31,225.14
166,16,951,883,647,923,304,-40,306.62
166,9,1459,562,1203,558,256,4,256.03
166,19,1353,937,1101,977,252,-40,255.15
166,17,283,496,-119,502,402,-6,402.04
166,20,1483,554,1229,549,254,5,254.05
166,4,1128,559,831,560,297,-1,297.00
166,18,970,424,647,412,323,12,323.22
166,21,1672,855,1455,881,217,-26,218.55
166,13,1057,443,746,431,311,12,311.23
166,11,673,480,317,478,356,2,356.01
166,25,1331,512,1057,504,274,8,274.12
167,1,925,521,601,520,324,1,324.00
167,2,1351,702,1088,716,263,-14,263.37
167,3,876,778,558,807,318,-29,319.32
167,5,526,689,161,713,365,-24,365.79
167,6,648,482,289,481,359,1,359.00
167,7,684,579,334,588,350,-9,350.12
167,8,1612,886,1389,917,223,-31,225.14
167,16,951,883,647,923,304,-40,306.62
167,9,1459,562,1203,558,256,4,256.03
167,19,1353,936,1101,976,252,-40,255.15
167,17,284,496,-118,501,402,-5,402.03
167,20,1483,554,1229,549,254,5,254.05
167,4,1126,559,829,560,297,-1,297.00
167,18,968,424,645,412,323,12,323.22
167,21,1673,855,1456,881,217,-26,218.55
167,11,669,482,312,480,357,2,357.01
167,25,1330,512,1056,504,274,8,274.12
168,1,925,521,602,520,323,1,323.00
168,2,1351,702,1088,715,263,-13,263.32
168,3,875,779,557,808,318,-29,319.32
168,5,526,689,161,713,365,-24,365.79
168,6,647,483,288,482,359,1,359.00
168,7,683,579,333,588,350,-9,350.12
168,8,1612,886,1389,917,223,-31,225.14
168,16,951,883,647,923,304,-40,306.62
168,9,1459,562,1203,558,256,4,256.03
168,19,1353,937,1101,977,252,-40,255.15
168,17,284,497,-118,503,402,-6,402.04
168,20,1484,553,1230,548,254,5,254.05
168,4,1125,560,828,561,297,-1,297.00
168,18,966,423,643,411,323,12,323.22
168,21,1675,855,1459,881,216,-26,217.56
168,11,667,484,310,483,357,1,357.00
168,25,1328,513,1054,506,274,7,274.09
169,1,923,520,599,519,324,1,324.00
169,2,1350,702,1087,715,263,-13,263.32
169,3,874,778,556,807,318,-29,319.32
169,5,524,690,159,714,365,-24,365.79
169,6,646,483,287,482,359,1,359.00
169,7,683,579,333,588,350,-9,350.12
169,8,1612,886,1389,916,223,-30,225.01
169,16,951,883,647,923,304,-40,306.62
169,9,1459,562,1203,558,256,4,256.03
169,19,1353,937,1101,977,252,-40,255.15
169,17,284,497,-118,502,402,-5,402.03
169,20,1484,553,1230,548,254,5,254.05
169,4,1124,560,827,561,297,-1,297.00
169,18,964,423,641,411,323,12,323.22
169,21,1678,855,1462,881,216,-26,217.56
169,11,664,485,307,484,357,1,357.00
169,25,1325,514,1050,507,275,7,275.09
170,1,921,520,597,519,324,1,324.00
170,2,1350,702,1087,715,263,-13,263.32
170,3,873,778,555,807,318,-29,319.32
170,5,524,690,159,714,365,-24,365.79
170,6,645,483,286,482,359,1,359.00
170,7,683,580,333,589,350,-9,350.12
170,8,1612,886,1389,916,223,-30,225.01
170,16,951,883,647,922,304,-39,306.49
170,9,1460,563,1204,559,256,4,256.03
170,19,1353,937,1101,977,252,-40,255.15
170,17,284,497,-118,502,402,-5,402.03
170,20,1484,554,1231,549,253,5,253.05
170,4,1123,561,826,562,297,-1,297.00
170,18,963,424,640,412,323,12,323.22
170,21,1679,855,1463,881,216,-26,217.56
170,11,662,485,305,484,357,1,357.00
170,25,1324,515,1049,508,275,7,275.09
171,1,920,521,596,520,324,1,324.00
171,2,1350,702,1087,715,263,-13,263.32
171,3,872,778,554,806,318,-28,319.23
171,5,522,690,157,713,365,-23,365.72
171,7,683,580,333,589,350,-9,350.12
171,8,1613,886,1391,916,222,-30,224.02
171,16,951,883,647,922,304,-39,306.49
171,9,1461,563,1205,559,256,4,256.03
171,19,1353,937,1101,977,252,-40,255.15
171,17,285,497,-117,502,402,-5,402.03
171,4,1123,560,826,560,297,0,297.00
171,18,961,423,638,410,323,13,323.26
171,21,1682,855,1467,881,215,-26,216.57
171,11,657,484,299,482,358,2,358.01
171,25,1323,516,1048,509,275,7,275.09
172,1,918,520,594,519,324,1,324.00
172,2,1350,702,1087,715,263,-13,263.32
172,3,869,779,551,807,318,-28,319.23
172,5,519,690,154,713,365,-23,365.72
172,7,682,580,332,589,350,-9,350.12
172,8,1614,886,1392,916,222,-30,224.02
172,16,951,883,647,922,304,-39,306.49
172,9,1462,563,1206,559,256,4,256.03
172,19,1353,937,1101,976,252,-39,255.00
172,17,285,497,-117,502,402,-5,402.03
172,4,1122,560,825,560,297,0,297.00
172,21,1685,855,1470,881,215,-26,216.57
172,11,651,484,292,482,359,2,359.01
172,25,1321,516,1046,509,275,7,275.09
173,1,916,521,592,520,324,1,324.00
173,2,1351,703,1088,716,263,-13,263.32
173,3,866,778,547,806,319,-28,320.23
173,5,516,690,150,713,366,-23,366.72
173,7,682,580,332,588,350,-8,350.09
173,8,1614,886,1392,916,222,-30,224.02
173,16,951,883,647,921,304,-38,306.37
173,9,1462,564,1206,560,256,4,256.03
173,19,1353,937,1101,976,252,-39,255.00
173,17,285,497,-117,502,402,-5,402.03
173,4,1121,560,823,560,298,0,298.00
173,21,1687,855,1472,880,215,-25,216.45
173,11,649,485,290,483,359,2,359.01
173,25,1320,517,1045,510,275,7,275.09
174,1,915,521,590,519,325,2,325.01
174,2,1352,703,1089,716,263,-13,263.32
174,3,864,779,545,807,319,-28,320.23
174,5,512,690,146,713,366,-23,366.72
174,7,682,580,332,588,350,-8,350.09
174,8,1615,886,1393,916,222,-30,224.02
174,16,951,884,647,922,304,-38,306.37
174,9,1463,564,1208,560,255,4,255.03
174,19,1353,937,1101,976,252,-39,255.00
174,4,1120,559,822,559,298,0,298.00
174,21,1688,856,1473,881,215,-25,216.45
174,11,647,485,288,483,359,2,359.01
174,25,1318,517,1043,510,275,7,275.09
174,18,954,421,630,408,324,13,324.26
175,1,914,521,589,519,325,2,325.01
175,2,1352,704,1089,717,263,-13,263.32
175,3,862,778,543,805,319,-27,320.14
175,5,509,690,142,712,367,-22,367.66
175,7,682,581,332,589,350,-8,350.09
175,8,1615,886,1393,915,222,-29,223.89
175,16,951,884,647,922,304,-38,306.37
175,9,1465,564,1210,560,255,4,255.03
175,19,1353,937,1101,975,252,-38,254.85
175,4,1118,559,820,559,298,0,298.00
175,21,1690,855,1476,880,214,-25,215.46
175,11,646,486,287,484,359,2,359.01
175,25,1317,517,1042,509,275,8,275.12
175,18,952,421,627,408,325,13,325.26
175,13,1051,443,740,431,311,12,311.23
176,1,913,521,588,519,325,2,325.01
176,2,1353,704,1090,716,263,-12,263.27
176,3,860,779,540,806,320,-27,321.14
176,5,507,690,140,712,367,-22,367.66
176,7,682,581,332,589,350,-8,350.09
176,8,1616,886,1394,915,222,-29,223.89
176,16,950,884,646,922,304,-38,306.37
176,9,1468,563,1213,558,255,5,255.05
176,19,1353,937,1101,975,252,-38,254.85
176,4,1117,559,819,558,298,1,298.00
176,21,1691,855,1477,880,214,-25,215.46
176,11,642,487,282,485,360,2,360.01
176,25,1315,518,1039,510,276,8,276.12
176,18,951,421,626,407,325,14,325.30
176,13,1051,443,740,431,311,12,311.23
177,1,912,522,587,520,325,2,325.01
177,2,1354,704,1092,716,262,-12,262.27
177,3,858,779,538,806,320,-27,321.14
177,5,506,690,139,712,367,-22,367.66
177,7,682,581,332,588,350,-7,350.07
177,8,1617,886,1395,915,222,-29,223.89
177,16,950,884,646,921,304,-37,306.24
177,9,1471,560,1216,555,255,5,255.05
177,19,1353,937,1101,975,252,-38,254.85
177,4,1115,559,817,558,298,1,298.00
177,21,1692,855,1478,879,214,-24,215.34
177,25,1314,519,1038,511,276,8,276.12
177,18,950,421,625,407,325,14,325.30
177,13,1051,444,740,431,311,13,311.27
177,6,640,487,280,485,360,2,360.01
178,1,910,522,585,520,325,2,325.01
178,2,1355,704,1093,716,262,-12,262.27
178,3,856,780,536,807,320,-27,321.14
178,5,504,690,137,712,367,-22,367.66
178,7,682,581,332,588,350,-7,350.07
178,8,1617,886,1395,915,222,-29,223.89
178,16,950,884,646,921,304,-37,306.24
178,9,1474,558,1220,552,254,6,254.07
178,19,1353,938,1101,976,252,-38,254.85
178,4,1114,559,816,558,298,1,298.00
178,21,1692,855,1478,879,214,-24,215.34
178,25,1312,520,1036,512,276,8,276.12
178,18,948,422,623,408,325,14,325.30
178,13,1050,444,739,431,311,13,311.27
178,6,641,487,281,484,360,3,360.01
179,1,909,522,584,520,325,2,325.01
179,2,1355,704,1093,716,262,-12,262.27
179,3,853,780,533,807,320,-27,321.14
179,5,503,690,136,712,367,-22,367.66
179,7,683,581,333,588,350,-7,350.07
179,8,1618,886,1396,914,222,-28,223.76
179,16,950,884,646,921,304,-37,306.24
179,9,1476,558,1222,552,254,6,254.07
179,19,1353,938,1101,976,252,-38,254.85
179,4,1113,560,815,559,298,1,298.00
179,21,1693,855,1479,879,214,-24,215.34
179,25,1311,521,1035,513,276,8,276.12
179,18,947,422,622,408,325,14,325.30
179,13,1049,445,738,432,311,13,311.27
179,6,641,486,281,483,360,3,360.01
180,1,909,523,584,521,325,2,325.01
180,2,1356,704,1094,716,262,-12,262.27
180,3,851,780,530,807,321,-27,322.13
180,5,502,691,135,713,367,-22,367.66
180,7,683,582,333,589,350,-7,350.07
180,8,1618,887,1396,915,222,-28,223.76
180,16,950,884,646,921,304,-37,306.24
180,9,1480,558,1226,552,254,6,254.07
180,19,1353,938,1101,976,252,-38,254.85
180,4,1112,560,813,559,299,1,299.00
180,21,1694,855,1480,879,214,-24,215.34
180,25,1309,522,1033,514,276,8,276.12
180,18,945,422,620,408,325,14,325.30
180,13,1049,445,738,432,311,13,311.27
180,6,642,485,282,482,360,3,360.01
181,1,908,523,583,520,325,3,325.01
181,2,1357,705,1095,717,262,-12,262.27
181,3,848,780,527,807,321,-27,322.13
181,5,500,691,132,712,368,-21,368.60
181,7,683,581,333,588,350,-7,350.07
181,8,1619,887,1398,915,221,-28,222.77
181,16,950,884,646,921,304,-37,306.24
181,9,1482,558,1229,552,253,6,253.07
181,19,1353,938,1101,975,252,-37,254.70
181,4,1112,559,813,558,299,1,299.00
181,21,1695,855,1481,879,214,-24,215.34
181,25,1307,523,1031,515,276,8,276.12
181,18,943,422,617,408,326,14,326.30
181,13,1050,445,739,432,311,13,311.27
181,6,642,484,282,481,360,3,360.01
181,11,617,495,255,493,362,2,362.01
182,1,907,523,582,520,325,3,325.01
182,2,1357,705,1095,716,262,-11,262.23
182,3,847,780,526,806,321,-26,322.05
182,5,498,691,130,712,368,-21,368.60
182,7,683,581,333,588,350,-7,350.07
182,8,1620,887,1399,915,221,-28,222.77
182,16,950,884,646,921,304,-37,306.24
182,9,1485,559,1232,553,253,6,253.07
182,19,1353,939,1101,976,252,-37,254.70
182,4,1111,559,812,558,299,1,299.00
182,21,1696,855,1483,878,213,-23,214.24
182,25,1306,523,1030,515,276,8,276.12
182,18,942,422,616,408,326,14,326.30
182,13,1051,446,740,433,311,13,311.27
182,6,642,484,282,480,360,4,360.02
182,11,611,498,248,496,363,2,363.01
183,1,906,523,581,520,325,3,325.01
183,2,1358,705,1096,716,262,-11,262.23
183,3,846,781,525,807,321,-26,322.05
183,5,496,692,128,713,368,-21,368.60
183,7,683,581,333,587,350,-6,350.05
183,8,1621,887,1400,915,221,-28,222.77
183,16,950,884,646,920,304,-36,306.12
183,19,1353,939,1101,976,252,-37,254.70
183,4,1111,559,812,557,299,2,299.01
183,21,1697,855,1484,878,213,-23,214.24
183,25,1304,524,1027,516,277,8,277.12
183,18,940,423,614,409,326,14,326.30
183,13,1051,446,740,433,311,13,311.27
183,6,642,484,282,480,360,4,360.02
183,11,608,499,245,497,363,2,363.01
184,1,905,523,579,520,326,3,326.01
184,2,1358,705,1096,716,262,-11,262.23
184,3,845,781,524,807,321,-26,322.05
184,5,494,691,126,712,368,-21,368.60
184,7,683,582,333,588,350,-6,350.05
184,8,1622,888,1401,916,221,-28,222.77
184,16,950,884,646,920,304,-36,306.12
184,19,1353,939,1101,976,252,-37,254.70
184,4,1111,560,812,558,299,2,299.01
184,21,1698,854,1485,877,213,-23,214.24
184,25,1303,524,1026,516,277,8,277.12
184,18,939,423,613,409,326,14,326.30
184,13,1052,446,741,433,311,13,311.27
184,6,642,483,282,479,360,4,360.02
184,11,604,500,241,498,363,2,363.01
185,1,904,523,578,520,326,3,326.01
185,2,1360,705,1099,716,261,-11,261.23
185,3,843,781,522,807,321,-26,322.05
185,5,492,691,124,712,368,-21,368.60
185,7,683,582,333,588,350,-6,350.05
185,8,1622,888,1401,916,221,-28,222.77
185,16,950,884,646,920,304,-36,306.12
185,19,1353,940,1101,977,252,-37,254.70
185,4,1111,560,812,558,299,2,299.01
185,21,1700,854,1487,877,213,-23,214.24
185,25,1301,524,1024,516,277,8,277.12
185,18,937,422,611,407,326,15,326.34
185,13,1052,446,741,433,311,13,311.27
185,6,642,483,282,479,360,4,360.02
185,11,602,501,238,499,364,2,364.01
186,1,903,523,577,520,326,3,326.01
186,2,1362,706,1101,717,261,-11,261.23
186,3,840,781,518,807,322,-26,323.05
186,5,490,691,121,712,369,-21,369.60
186,7,683,582,333,588,350,-6,350.05
186,8,1623,888,1402,915,221,-27,222.64
186,16,950,884,646,920,304,-36,306.12
186,19,1353,940,1101,977,252,-37,254.70
186,4,1111,559,812,557,299,2,299.01
186,21,1702,854,1489,877,213,-23,214.24
186,25,1300,524,1023,516,277,8,277.12
186,18,937,423,611,408,326,15,326.34
186,6,642,484,283,480,359,4,359.02
186,11,599,501,235,499,364,2,364.01
186,9,1490,557,1238,550,252,7,252.10
187,1,902,524,576,521,326,3,326.01
187,2,1364,706,1103,717,261,-11,261.23
187,3,838,781,516,807,322,-26,323.05
187,5,488,691,119,711,369,-20,369.54
187,7,682,583,332,589,350,-6,350.05
187,8,1624,888,1403,915,221,-27,222.64
187,16,950,884,646,920,304,-36,306.12
187,19,1353,940,1101,977,252,-37,254.70
187,4,1111,559,812,557,299,2,299.01
187,21,1704,854,1491,877,213,-23,214.24
187,25,1299,525,1022,517,277,8,277.12
187,18,936,423,610,408,326,15,326.34
187,6,642,484,282,480,360,4,360.02
187,11,595,501,231,499,364,2,364.01
187,9,1492,559,1240,552,252,7,252.10
188,1,901,524,575,521,326,3,326.01
188,2,1366,706,1105,717,261,-11,261.23
188,3,837,782,515,808,322,-26,323.05
188,5,486,691,117,711,369,-20,369.54
188,7,682,583,332,589,350,-6,350.05
188,8,1625,888,1404,915,221,-27,222.64
188,16,950,883,646,918,304,-35,306.01
188,19,1353,940,1101,976,252,-36,254.56
188,4,1112,559,814,557,298,2,298.01
188,21,1705,853,1493,875,212,-22,213.14
188,25,1298,525,1021,517,277,8,277.12
188,18,935,423,609,408,326,15,326.34
188,6,643,485,284,481,359,4,359.02
188,11,591,501,226,499,365,2,365.01
188,9,1495,560,1244,553,251,7,251.10
189,1,900,524,574,521,326,3,326.01
189,2,1367,706,1106,716,261,-10,261.19
189,3,834,782,512,808,322,-26,323.05
189,5,482,692,112,712,370,-20,370.54
189,7,682,583,332,589,350,-6,350.05
189,8,1625,889,1404,916,221,-27,222.64
189,16,950,883,646,918,304,-35,306.01
189,19,1353,941,1101,977,252,-36,254.56
189,4,1113,559,815,557,298,2,298.01
189,25,1297,527,1020,519,277,8,277.12
189,18,934,424,608,409,326,15,326.34
189,6,643,485,284,481,359,4,359.02
189,11,588,501,223,499,365,2,365.01
189,9,1497,562,1246,555,251,7,251.10
190,1,899,525,573,522,326,3,326.01
190,2,1367,706,1107,716,260,-10,260.19
190,3,832,783,509,809,323,-26,324.04
190,5,480,694,110,714,370,-20,370.54
190,7,682,583,332,589,350,-6,350.05
190,8,1626,889,1406,916,220,-27,221.65
190,16,950,883,646,918,304,-35,306.01
190,19,1353,941,1101,977,252,-36,254.56
190,4,1113,559,815,556,298,3,298.02
190,18,934,424,608,409,326,15,326.34
190,6,644,486,285,482,359,4,359.02
190,11,586,503,221,501,365,2,365.01
190,9,1505,564,1255,557,250,7,250.10
191,1,898,525,572,521,326,4,326.02
191,2,1369,707,1109,717,260,-10,260.19
191,3,830,784,507,810,323,-26,324.04
191,5,478,695,108,715,370,-20,370.54
191,7,682,583,332,589,350,-6,350.05
191,8,1626,889,1406,916,220,-27,221.65
191,16,950,884,647,919,303,-35,305.01
191,19,1352,941,1100,977,252,-36,254.56
191,4,1113,559,815,556,298,3,298.02
191,18,934,424,608,409,326,15,326.34
191,6,644,486,285,481,359,5,359.03
191,11,583,504,217,502,366,2,366.01
191,9,1511,565,1262,558,249,7,249.10
192,1,898,526,572,522,326,4,326.02
192,2,1369,708,1109,718,260,-10,260.19
192,3,829,784,506,809,323,-25,323.97
192,5,477,697,107,717,370,-20,370.54
192,7,682,583,332,588,350,-5,350.04
192,8,1627,889,1407,916,220,-27,221.65
192,16,949,884,646,919,303,-35,305.01
192,19,1352,942,1101,978,251,-36,253.57
192,4,1113,559,815,556,298,3,298.02
192,18,933,424,607,409,326,15,326.34
192,6,645,487,286,482,359,5,359.03
192,11,582,505,217,503,365,2,365.01
192,9,1514,564,1265,557,249,7,249.10
192,25,1292,530,1015,522,277,8,277.12
193,1,898,526,573,522,325,4,325.02
193,2,1369,708,1109,718,260,-10,260.19
193,3,828,785,506,810,322,-25,322.97
193,5,477,698,108,718,369,-20,369.54
193,7,682,584,333,589,349,-5,349.04
193,8,1627,889,1407,916,220,-27,221.65
193,16,949,884,646,919,303,-35,305.01
193,19,1352,941,1101,977,251,-36,253.57
193,4,1113,559,815,556,298,3,298.02
193,18,932,424,606,409,326,15,326.34
193,6,646,487,288,482,358,5,358.03
193,11,582,506,217,504,365,2,365.01
193,9,1516,565,1268,558,248,7,248.10
193,25,1291,529,1014,520,277,9,277.15
194,1,899,527,574,523,325,4,325.02
194,2,1370,708,1111,718,259,-10,259.19
194,3,827,786,505,811,322,-25,322.97
194,5,477,698,108,718,369,-20,369.54
194,7,683,584,334,589,349,-5,349.04
194,8,1627,889,1407,916,220,-27,221.65
194,16,949,884,646,919,303,-35,305.01
194,19,1352,942,1101,978,251,-36,253.57
194,4,1113,559,816,556,297,3,297.02
194,18,931,424,605,408,326,16,326.39
194,6,646,487,288,482,358,5,358.03
194,11,581,506,216,504,365,2,365.01
194,9,1520,565,1273,557,247,8,247.13
194,25,1289,529,1012,520,277,9,277.15
195,1,899,527,575,523,324,4,324.02
195,2,1370,708,1111,718,259,-10,259.19
195,3,825,786,503,811,322,-25,322.97
195,5,477,697,109,717,368,-20,368.54
195,7,683,584,335,589,348,-5,348.04
195,8,1626,889,1407,916,219,-27,220.66
195,16,948,884,646,919,302,-35,304.02
195,19,1351,941,1101,977,250,-36,252.58
195,4,1113,559,816,556,297,3,297.02
195,18,930,425,605,410,325,15,325.35
195,6,646,487,289,482,357,5,357.04
195,11,581,506,217,504,364,2,364.01
195,9,1523,565,1277,557,246,8,246.13
195,25,1288,530,1011,521,277,9,277.15
